Name,Handle,Media URL,Retweets,Likes,Comments,Views,Tweet URL,Profile Link,Post Body,Date,Timestamp
kciquepty,@kciquepty,"https://pbs.twimg.com/ext_tw_video_thumb/1788012815279636480/pu/img/MmoXvvE67tDt3X_a.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1788012815279636480/pu/img/MmoXvvE67tDt3X_a.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1788012815279636480/pu/img/MmoXvvE67tDt3X_a.jpg",38,146,11,4 mil,https://twitter.com/kciquepty/status/1788012931340267813,https://twitter.com/kciquepty,"Totallllll
Así debe ser
Cosas que mulino no haría, y eso que habla de transparencia",6h,2024-05-08T01:07:57.000Z
Manuel,@Mxnuels,"https://pbs.twimg.com/media/GNBmedwWsAAioJ9?format=jpg&name=small, https://pbs.twimg.com/media/GNBmedwWsAAioJ9?format=jpg&name=small",27,110,1,2 mil,https://twitter.com/Mxnuels/status/1788041730136088761,https://twitter.com/Mxnuels,Los que votaron por Mulino viendo como Martinelli sube una foto con un PRD,4h,2024-05-08T03:02:23.000Z
Adrian,@AdriangonzaIez,"https://pbs.twimg.com/media/GNA-4TxWUAAJyxy?format=jpg&name=small, https://pbs.twimg.com/media/GNA-4TxWUAAJyxy?format=jpg&name=small",22,86,,3 mil,https://twitter.com/AdriangonzaIez/status/1787998195609383415,https://twitter.com/AdriangonzaIez,"los que votaron por Mulino se están dando cuenta, solo que muy tarde",7h,2024-05-08T00:09:23.000Z
Andreé Moreira,@Andree26M,"https://pbs.twimg.com/media/GM2smEcXEAAi3QI?format=jpg&name=small, https://pbs.twimg.com/media/GM2smEcXEAAi3QI?format=jpg&name=small",756,2 mil,12,47 mil,https://twitter.com/Andree26M/status/1787274400833712139,https://twitter.com/Andree26M,El que me venga a joder mañana dizque Mulino Presidente…,5 may.,2024-05-06T00:13:17.000Z
chickenteriyaki Versace,@_Chickenteriyak,,157,634,2,12 mil,https://twitter.com/_Chickenteriyak/status/1787969914919153733,https://twitter.com/_Chickenteriyak,Se debe hacer una segunda vuelta electoral solo entre Mulino y Lombana xuxa madre.,9h,2024-05-07T22:17:01.000Z
Eduardo Menoni,@eduardomenoni,"https://pbs.twimg.com/amplify_video_thumb/1787318241217417216/img/YzHVpKiwIOdPUvfd.jpg, https://pbs.twimg.com/amplify_video_thumb/1787318241217417216/img/YzHVpKiwIOdPUvfd.jpg, https://pbs.twimg.com/amplify_video_thumb/1787318241217417216/img/YzHVpKiwIOdPUvfd.jpg",2 mil,10 mil,129,322 mil,https://twitter.com/eduardomenoni/status/1787318364169212245,https://twitter.com/eduardomenoni,"| ÚLTIMA HORA: Al estilo Milei el nuevo Presidente de DERECHA de Panamá José Mulino da su primer discurso: ""MISIÓN CUMPLIDA CARAJO, aquí estamos porque hemos llegado con el voto mayoritario del pueblo, duélale a quien le duela.""  ¿Apoyas esta APLASTANTE VICTORIA PATRIOTA?",5 may.,2024-05-06T03:07:59.000Z
Foco,@focopanama,"https://pbs.twimg.com/ext_tw_video_thumb/1787660859700908032/pu/img/cFC0V0ctJshVkaqz.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1787660859700908032/pu/img/cFC0V0ctJshVkaqz.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1787660859700908032/pu/img/cFC0V0ctJshVkaqz.jpg",172,291,212,93 mil,https://twitter.com/focopanama/status/1787660948271988823,https://twitter.com/focopanama,"Mulino habla de reabrir la mina para ""irla cerrando paulatinamente""",6 may.,2024-05-07T01:49:17.000Z
harathcito,@HarathZapata16,https://pbs.twimg.com/ext_tw_video_thumb/1728080174170718208/pu/img/gpJglVHMMlkbQG5X.jpg,494,1 mil,9,38 mil,https://twitter.com/HarathZapata16/status/1787300704475824605,https://twitter.com/HarathZapata16,yo cuando me encuentre a la primera persona que me diga que votó por Mulino,5 may.,2024-05-06T01:57:49.000Z
El Dr amargado,@DryipM,"https://pbs.twimg.com/media/GM3OZDsWUAAsbjA?format=jpg&name=small, https://pbs.twimg.com/media/GM3OZDsWUAAsbjA?format=jpg&name=small",34,104,12,8 mil,https://twitter.com/DryipM/status/1787311560995516644,https://twitter.com/DryipM,"Sin ánimos de ofender a nadie miren donde ganó mulino y miren donde ganó lombana.
Hoy Perdió mi Panamá, ganó la ignorancia .",5 may.,2024-05-06T02:40:57.000Z
vivienne westwood bride,@pxedreamgirl,https://pbs.twimg.com/media/GM53KYhXIAE6HdA?format=jpg&name=small,9,53,1,1 mil,https://twitter.com/pxedreamgirl/status/1787497129306460462,https://twitter.com/pxedreamgirl,ustedes por q no podían sacarle esto a los awebaos q votaron por mulino por pura homofobia antes de las elecciones? se durmieron ahí,6 may.,2024-05-06T14:58:20.000Z
Es avocado,@avocado_meme,"https://pbs.twimg.com/ext_tw_video_thumb/1787596331189444608/pu/img/ue_9g3Ah-yRQPwyw.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1787596331189444608/pu/img/ue_9g3Ah-yRQPwyw.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1787596331189444608/pu/img/ue_9g3Ah-yRQPwyw.jpg",107,569,2,10 mil,https://twitter.com/avocado_meme/status/1787596344254693789,https://twitter.com/avocado_meme,Mulino cuando le pregunten por Martinelli ahora,6 may.,2024-05-06T21:32:35.000Z
Black_Memes507,@Black_memes507,"https://pbs.twimg.com/media/GM3RflbW0AAO2FD?format=jpg&name=small, https://pbs.twimg.com/media/GM3RflbW0AAO2FD?format=jpg&name=small",266,1 mil,23,43 mil,https://twitter.com/Black_memes507/status/1787314972252369114,https://twitter.com/Black_memes507,Yo yendo a inscribirme a la Policía para ser el primero en reprimir a los ngobe y bocatoreños que votaron mulino.,5 may.,2024-05-06T02:54:30.000Z
Alexander Ransom | World Citizen |,@locutorpanama,"https://pbs.twimg.com/ext_tw_video_thumb/1787663395245727744/pu/img/STxwg0TXfTV-q_BL.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1787663395245727744/pu/img/STxwg0TXfTV-q_BL.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1787663395245727744/pu/img/STxwg0TXfTV-q_BL.jpg",17,68,9,12 mil,https://twitter.com/locutorpanama/status/1787663799341695405,https://twitter.com/locutorpanama,"¿Qué dice el Presidente electo José Raúl Mulino del matrimonio civil igualitario?

Dentro de una investigación realizada no se encontró discurso de odio alguno contra ninguna minoria en la campaña del 2024.

Del matrimonio civil igualitario esta entrevista en el año 2018:",6 may.,2024-05-07T02:00:37.000Z
ebisu 光,@l10amaya,"https://pbs.twimg.com/media/GM2e9zxWcAAzBgZ?format=jpg&name=small, https://pbs.twimg.com/media/GM2e9zxWcAAzBgZ?format=jpg&name=small",149,741,40,32 mil,https://twitter.com/l10amaya/status/1787259414107312559,https://twitter.com/l10amaya,"hermano todas las comarcas apoyando a mulino???????????? cuando años atrás les tiró antimotines y matar, un misil para cada una",5 may.,2024-05-05T23:13:44.000Z
Henoc,@rhsalrug,,263,669,8,19 mil,https://twitter.com/rhsalrug/status/1787973675536327024,https://twitter.com/rhsalrug,"Resumen de lo que ha pasado en las últimas horas en Panamá:

1. Nadia del Río fue certificada idónea para ser magistrada.
2. De las 4 curules que ganó MOCA según el TER, el PRD y RM les están robando 3.
3. Mulino dice que hay que reabrir la mina, para poder financiar su cierre.",9h,2024-05-07T22:31:57.000Z
Eduardo Menoni,@eduardomenoni,https://pbs.twimg.com/amplify_video_thumb/1787307826873851904/img/oaWSSpV4BXapR3wd.jpg,4 mil,16 mil,424,226 mil,https://twitter.com/eduardomenoni/status/1787307898600653065,https://twitter.com/eduardomenoni,"| ÚLTIMA HORA: ES OFICIAL, José Raúl Mulino es el nuevo presidente de DERECHA de PANAMÁ  la derecha vence al comunismo y América empieza a despertar de las mentiras socialistas. El efecto MILEI Y BUKELE se extiende en AMÉRICA . ¿Apoyas esta contundente victoria patriota?",5 may.,2024-05-06T02:26:24.000Z
Carlos,@scharlezs,https://pbs.twimg.com/ext_tw_video_thumb/1787289686102167552/pu/img/ndw6iR-asF9Kpd1R.jpg,18,91,10,5 mil,https://twitter.com/scharlezs/status/1787289707027529859,https://twitter.com/scharlezs,Alvaro Alvarado ahorita que Mulino ganó,5 may.,2024-05-06T01:14:07.000Z
Nitu Pérez Osuna,@NituPerez,"https://pbs.twimg.com/amplify_video_thumb/1787311699386593280/img/SFrvsWXZZ-X7Vp5P.jpg, https://pbs.twimg.com/amplify_video_thumb/1787311699386593280/img/SFrvsWXZZ-X7Vp5P.jpg, https://pbs.twimg.com/amplify_video_thumb/1787311699386593280/img/SFrvsWXZZ-X7Vp5P.jpg",361,710,15,87 mil,https://twitter.com/NituPerez/status/1787311809394860071,https://twitter.com/NituPerez,"En sus primeras palabras el presidente electo Mulino habla de la unidad nacional y que conformará un gobierno con los mejores. “Soy pro-empresa, sin olvidarnos de los que menos tienen. Todos los problemas los afrontaremos con decisión, que es lo que aquí ha faltado… Se acabó la…",5 may.,2024-05-06T02:41:56.000Z
J0_orge,@jediazv,"https://pbs.twimg.com/tweet_video_thumb/GM2UnWeWkAEWdPS.jpg, https://pbs.twimg.com/tweet_video_thumb/GM2UnWeWkAEWdPS.jpg, https://pbs.twimg.com/tweet_video_thumb/GM2UnWeWkAEWdPS.jpg",239,1 mil,64,44 mil,https://twitter.com/jediazv/status/1787248036969590796,https://twitter.com/jediazv,CÓMO MULINO SACÓ TANTOA VOTOS EN BOCAS???? Él mandó a asesinar a los originarios allá,5 may.,2024-05-05T22:28:32.000Z
MERA,@meratatu_,"https://pbs.twimg.com/media/GM5jGr6WEAAeh8F?format=jpg&name=small, https://pbs.twimg.com/media/GM5jGr6WEAAeh8F?format=jpg&name=small",83,293,6,9 mil,https://twitter.com/meratatu_/status/1787475074171252972,https://twitter.com/meratatu_,"Como que la ""Mina va""

Tú no estás viendo esta vaina? La Mina se fue a la verga  Mulino como presidente puede decir lo que sea, pero el poder  viene desde la asamblea",6 may.,2024-05-06T13:30:42.000Z
āngel-gabriel,@hvngel,https://pbs.twimg.com/ext_tw_video_thumb/1787257585847939073/pu/img/tFrDQZ-UPs10umaP.jpg,8,32,1,1 mil,https://twitter.com/hvngel/status/1787258282215723054,https://twitter.com/hvngel,"Yo convirtiéndome en la persona más racista, clasista y xenófoba en esta red social si gana Mulino...",5 may.,2024-05-05T23:09:14.000Z
Ivan Montalvo,@IvanMontalvo52,"https://pbs.twimg.com/ext_tw_video_thumb/1787829103938191360/pu/img/Q-WttpqIlLTRNM-E.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1787829103938191360/pu/img/Q-WttpqIlLTRNM-E.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1787829103938191360/pu/img/Q-WttpqIlLTRNM-E.jpg",15,25,41,8 mil,https://twitter.com/IvanMontalvo52/status/1787829130483945628,https://twitter.com/IvanMontalvo52,Mulino no deja dudas. Efectivamente el es el Presidente de todos los panameños y para ellos debe gobernar. A Martinelli nadie lo eligió para nada.,18h,2024-05-07T12:57:35.000Z
kath,@karmakath,https://pbs.twimg.com/ext_tw_video_thumb/1787267708196683776/pu/img/D4pMDlvxMC8VFU2y.jpg,148,596,,18 mil,https://twitter.com/karmakath/status/1787267791440982158,https://twitter.com/karmakath,"137,998 VOTOS POR MULINO???!!????? SOY ESTA",5 may.,2024-05-05T23:47:01.000Z
kay,@Kaydderr,https://pbs.twimg.com/amplify_video_thumb/1780634375547236352/img/VYpmaLuwPEbyzKhL.jpg,147,589,7,24 mil,https://twitter.com/Kaydderr/status/1787262627640426541,https://twitter.com/Kaydderr,Mulino va ganando en Colón,5 may.,2024-05-05T23:26:30.000Z
Gatsby ⒸⒶⓈⓁⒶ,@DaniellGatsby,"https://pbs.twimg.com/media/GM2f5euXsAAgDeq?format=jpg&name=small, https://pbs.twimg.com/media/GM2f5euXsAAgDeq?format=jpg&name=small",35,228,6,5 mil,https://twitter.com/DaniellGatsby/status/1787260439308456086,https://twitter.com/DaniellGatsby,40%Mulino en el west?? hermano saquenme de este chiquero de pueblo ignorante loco o bombardeen el west #Elecciones2024,5 may.,2024-05-05T23:17:49.000Z
robdeniro⚯͛,@erre_de,"https://pbs.twimg.com/media/GM2r3QyWIAARM0f?format=jpg&name=small, https://pbs.twimg.com/media/GM2r3QyWIAARM0f?format=jpg&name=small",165,952,2,25 mil,https://twitter.com/erre_de/status/1787273596970078648,https://twitter.com/erre_de,"El PRD PERDIENDO…

…PERO MULINO GANANDO.",5 may.,2024-05-06T00:10:06.000Z
Lnnni,@anaaaaldelreyx4,https://pbs.twimg.com/ext_tw_video_thumb/1786244732827402240/pu/img/uIPWUghRtjgD3gsg.jpg,232,1 mil,66,55 mil,https://twitter.com/anaaaaldelreyx4/status/1786244751005524438,https://twitter.com/anaaaaldelreyx4,"ACABO DE CONSEGUIR 5 VOTOS NULOS PARA MULINO!!!!
Me dicen las ahuevadas de mis tías que van por Mulino, y yo les dije disque ""ay, yo también Pero hay que saber votar porque no mucha gente sabe que hay que marcar las 2 casillas de él"" y ellas disque ""verdad?"" JDKDKAKSKJS",2 may.,2024-05-03T04:01:50.000Z
Henoc,@rhsalrug,"https://pbs.twimg.com/media/GMoHLP8XsAA1i8G?format=jpg&name=small, https://pbs.twimg.com/media/GMoHLP8XsAA1i8G?format=jpg&name=small",280,1 mil,8,25 mil,https://twitter.com/rhsalrug/status/1786248095719727611,https://twitter.com/rhsalrug,Yo no quiero vivir 5 años de Mulino como presidente,2 may.,2024-05-03T04:15:07.000Z
Sidney Sittón,@sidneysittonU,https://pbs.twimg.com/media/GMaWybmW4AE63U9?format=jpg&name=small,140,297,119,20 mil,https://twitter.com/sidneysittonU/status/1785280099576606812,https://twitter.com/sidneysittonU,"Elecciones Presidenciales #Panamá 2024: encuesta Gallup 

Mulino 33.4%
Torrijos 17.4%
Lombana 17.4%
Roux 13.3%
Carrizo 7.7%
Zulay 5.5%
*Arrocha 2.6%
Gordón 2.5%

@TelemundoNews @CNNEE @BluRadioCo @clarincom @Almagro_OEA2015 @ONU_es @OACNUDH @OEA_oficial @CIDH @tvnnoticias",30 abr.,2024-04-30T12:08:39.000Z
Elizen Ciado,@ElizenCiado26,"https://pbs.twimg.com/media/GM2yZKeXMAALsGn?format=jpg&name=900x900, https://pbs.twimg.com/media/GM2yZKeXMAALsGn?format=jpg&name=900x900",56,74,,12 mil,https://twitter.com/ElizenCiado26/status/1787280774363828505,https://twitter.com/ElizenCiado26,"Mulino ganó en todas las provincias, menos en Herrera.

Ya no se puede culpar a una sola provincia.",5 may.,2024-05-06T00:38:37.000Z
Ricardo Lombana,@RicardoLombanaG,"https://pbs.twimg.com/amplify_video_thumb/1786178253889085440/img/ryDL_6a_UFv09_Ly.jpg, https://pbs.twimg.com/amplify_video_thumb/1786178253889085440/img/ryDL_6a_UFv09_Ly.jpg, https://pbs.twimg.com/amplify_video_thumb/1786178253889085440/img/ryDL_6a_UFv09_Ly.jpg",93,378,57,18 mil,https://twitter.com/RicardoLombanaG/status/1786178393362317662,https://twitter.com/RicardoLombanaG,"Mienten con las encuestas, están asustados porque sus candidatos no suben la loma. Nosotros estamos en un empate técnico con el Sr. Mulino y vamos a ganar este 5 de Mayo. #LombanaPresidente #ellosOnostro #GanchoAl9",2 may.,2024-05-02T23:38:09.000Z
ASTURIAS,@Asturias081,"https://pbs.twimg.com/ext_tw_video_thumb/1787598215912574977/pu/img/Y7-wtw_zUrCCVv4i.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1787598215912574977/pu/img/Y7-wtw_zUrCCVv4i.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1787598215912574977/pu/img/Y7-wtw_zUrCCVv4i.jpg",112,262,107,59 mil,https://twitter.com/Asturias081/status/1787598346397331501,https://twitter.com/Asturias081,"“No tengo ningún compromiso con Ricardo Martinelli, el presidente soy yo”
“Ese es un tema jurídico que tiene que enfrentar Martinelli con sus abogados” “José Raúl Mulino.
¿Este no es que hasta hace unos días decía que lo iba a sacar de la cárcel?",6 may.,2024-05-06T21:40:32.000Z
Ana Teresa Benjamín Miranda,@anatebenjamin,"https://pbs.twimg.com/media/GMfjAMcXYAAfQSI?format=jpg&name=small, https://pbs.twimg.com/media/GMfjAMcXYAAfQSI?format=jpg&name=small",262,526,24,20 mil,https://twitter.com/anatebenjamin/status/1785645371374375161,https://twitter.com/anatebenjamin,"Había olvidado que este horror TAMBIÉN se produjo en el gobierno del delincuente asilado, siendo José Raúl Mulino ministro de Seguridad y Roxana Méndez, ministra de Gobierno. Mulino es un tirano. Un hombre que se pasa por el más oscuro de sus recovecos los derechos humanos.",1 may.,2024-05-01T12:20:06.000Z
Hei,@hhheilyn,https://pbs.twimg.com/ext_tw_video_thumb/1786403688879149056/pu/img/FsTOwhmh0JTf9eS1.jpg,,,104,84 mil,https://twitter.com/hhheilyn/status/1786403786736415184,https://twitter.com/hhheilyn,Si usted piensa votar por Mulino recuerde que durante el gobierno de Ricardo Martinelli el era ministro de seguridad y dio orden de reprimir a protestantes dejando a muertos y heridos!!,3 may.,2024-05-03T14:33:47.000Z
Diario El Salvador,@elsalvador,"https://pbs.twimg.com/amplify_video_thumb/1787587799643836416/img/ivul_YEm1kScCiK2.jpg, https://pbs.twimg.com/amplify_video_thumb/1787587799643836416/img/ivul_YEm1kScCiK2.jpg, https://pbs.twimg.com/amplify_video_thumb/1787587799643836416/img/ivul_YEm1kScCiK2.jpg",83,445,22,19 mil,https://twitter.com/elsalvador/status/1787587862923207028,https://twitter.com/elsalvador,"#DePlaneta Así fue el momento en el que el presidente de #ElSalvador, @nayibbukele, felicitó al recién electo presidente de #Panamá, José Raúl Mulino. Bukele fue el primer mandatario en llamar a Mulino a quien le dijo «usted ha logrado una gran victoria».   cortesía.",6 may.,2024-05-06T20:58:52.000Z
a50pma™,@a50pma,https://pbs.twimg.com/media/GM5ssSlXcAEhXxc?format=png&name=360x360,18,48,8,980,https://twitter.com/a50pma/status/1787485760117002377,https://twitter.com/a50pma,"* Que el dolor de ella no se note!
Ganó Mulino por votación popular!",6 may.,2024-05-06T14:13:09.000Z
Telemetro Reporta,@TReporta,"https://pbs.twimg.com/ext_tw_video_thumb/1786427234003116032/pu/img/6Z6tbBgCErcQfedd.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1786427234003116032/pu/img/6Z6tbBgCErcQfedd.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1786427234003116032/pu/img/6Z6tbBgCErcQfedd.jpg",108,275,29,68 mil,https://twitter.com/TReporta/status/1786428509746770153,https://twitter.com/TReporta,"""Un fallo tardío"" es para @MaribelGordonC_, candidata presidencial por libre postulación, la decisión tomada este viernes por la Corte Suprema de Justicia con respecto a la candidatura de José Raúl Mulino.

""El fallo permite una agenda publicitaria que no debió ser, porque en el…",3 may.,2024-05-03T16:12:01.000Z
Cris Rivera,@kreezyriv,,429,1 mil,22,36 mil,https://twitter.com/kreezyriv/status/1787271330691256461,https://twitter.com/kreezyriv,"No votaron por Maribel por miedo a la Izquierda opresora, y fucking votaron por Mulino. 

Pila de imbeciles.",5 may.,2024-05-06T00:01:05.000Z
Rodolfo Epifanio J.,@rodoepifanio,"https://pbs.twimg.com/media/GM3faxQWoAAlRzJ?format=jpg&name=small, https://pbs.twimg.com/media/GM3faxQWoAAlRzJ?format=jpg&name=small",6,38,8,1 mil,https://twitter.com/rodoepifanio/status/1787330298067263899,https://twitter.com/rodoepifanio,"Sí, las encuestas marcaban a Mulino de primero pero no a Lombana de segundo y tampoco con un 24% versus un 12.7% como decían.",5 may.,2024-05-06T03:55:24.000Z
John Smith  ( 100% salsa ),@johnSmith90x,"https://pbs.twimg.com/ext_tw_video_thumb/1787269114567745536/pu/img/qR4UP5E42pW9PTAl.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1787269114567745536/pu/img/qR4UP5E42pW9PTAl.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1787269114567745536/pu/img/qR4UP5E42pW9PTAl.jpg",10,47,6,4 mil,https://twitter.com/johnSmith90x/status/1787269138991186096,https://twitter.com/johnSmith90x,Los Varelista después de ver que está ganando Mulino,5 may.,2024-05-05T23:52:23.000Z
Javier Prats Khedouri,@prats_khedouri,"https://pbs.twimg.com/media/GMbUmgOXYAAy-Oj?format=jpg&name=small, https://pbs.twimg.com/media/GMbUmgOXYAAy-Oj?format=jpg&name=small",65,301,36,26 mil,https://twitter.com/prats_khedouri/status/1785348065437569048,https://twitter.com/prats_khedouri,"El recordado restaurante Al Vecchio Mulino en la avenida Solano López de Sabana Grande.
Circa 1970",30 abr.,2024-04-30T16:38:43.000Z
La Data Ec,@LaDataEc,"https://pbs.twimg.com/ext_tw_video_thumb/1787312239004835840/pu/img/fI_kXMWHaRKp-2yW.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1787312239004835840/pu/img/fI_kXMWHaRKp-2yW.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1787312239004835840/pu/img/fI_kXMWHaRKp-2yW.jpg",265,1 mil,44,44 mil,https://twitter.com/LaDataEc/status/1787312421775814948,https://twitter.com/LaDataEc,"#Urgente  ¡EL SOCIALISMO ES DEROTADO EN LAS ELECCIONES PRESIDENCIALES EN PANAMÁ!

¡Misión cumplida, Ricardo! dice el presidente electo de Panamá, José Raúl Mulino, al referirse a Ricardo Martinelli,  líder del partido Somos Metas, quien fue inhabilitado en marzo .",5 may.,2024-05-06T02:44:22.000Z
Iván Duque,@IvanDuque,"https://pbs.twimg.com/media/GM8KiT9WcAAvOmM?format=jpg&name=small, https://pbs.twimg.com/media/GM8KiT9WcAAvOmM?format=jpg&name=small",255,1 mil,129,21 mil,https://twitter.com/IvanDuque/status/1787659331124510919,https://twitter.com/IvanDuque,"Extiendo mis felicitaciones al presidente electo de Panamá, José Raúl Mulino (@JoseRaulMulino). Que su liderazgo lleve prosperidad y promueva el bienestar del pueblo panameño, se fortalezca la Democracia y se promueva mucho más la integración entre países de la región.",6 may.,2024-05-07T01:42:52.000Z
Rigoberto Chávez,@RigoobertoC,https://pbs.twimg.com/ext_tw_video_thumb/1786805764775907328/pu/img/2u9vwSkUUBjbMhHN.jpg,23,34,,5 mil,https://twitter.com/RigoobertoC/status/1786805781859361262,https://twitter.com/RigoobertoC,Doña florinda (la gaviota) llorando por que MULINO va a ganar,4 may.,2024-05-04T17:11:10.000Z
Diario Critica.Pa,@criticaenlinea,"https://pbs.twimg.com/ext_tw_video_thumb/1787934122779791360/pu/img/Tx4SGnDy6rp-tKkY.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1787934122779791360/pu/img/Tx4SGnDy6rp-tKkY.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1787934122779791360/pu/img/Tx4SGnDy6rp-tKkY.jpg",26,67,5,4 mil,https://twitter.com/criticaenlinea/status/1787934611231650289,https://twitter.com/criticaenlinea,"José Raúl Mulino, presidente electo de Panamá llega a la Presidencia de la República para su primera reunión con el mandatario Laurentino Cortizo.
Víeo: @lavila15",11h,2024-05-07T19:56:44.000Z
a50pma™,@a50pma,"https://pbs.twimg.com/media/GM7qfinW8AAzsz_?format=jpg&name=small, https://pbs.twimg.com/media/GM7qfinW8AAzsz_?format=jpg&name=small",78,108,44,3 mil,https://twitter.com/a50pma/status/1787623931832074498,https://twitter.com/a50pma,"* Danilo Toro?
Vergonzosa y de mal gusto, fué la forma irrespetuosa, que junto con la Chatita, se expresaron sobre el presidente electo Raúl Mulino.
Para despotricar les estarán pagando?
Hasta cuando con personajes de las acostumbradas televisoras pretenden seguir sometiendonos?",6 may.,2024-05-06T23:22:12.000Z
DatoWorld,@DatosAme24,,23,86,3,4 mil,https://twitter.com/DatosAme24/status/1787325877488885947,https://twitter.com/DatosAme24,"Panamá - José Raúl Mulino: ""Este que está aquí no es títere de nadie (...) yo no estoy aquí porque me puso alguien "" 

https://twitter.com/hectri04/status/1787311027224183217/video/1…",5 may.,2024-05-06T03:37:50.000Z
Felipe Argote,@fargote507,"https://pbs.twimg.com/media/GMh20V9XYAANFzJ?format=jpg&name=900x900, https://pbs.twimg.com/media/GMh20V9XYAANFzJ?format=jpg&name=900x900",118,1 mil,65,39 mil,https://twitter.com/fargote507/status/1785807896871051723,https://twitter.com/fargote507,Habia mas gente en el cierre de campaña de Vamos que en la de Martin y Mulino. Y mucha juventud. Que te dice eso?,1 may.,2024-05-01T23:05:55.000Z
La Estrella | Panamá,@EstrellaOnline,"https://pbs.twimg.com/media/GM9uxsQXEAEnwDX?format=jpg&name=small, https://pbs.twimg.com/media/GM9uxsQXEAEnwDX?format=jpg&name=small",23,48,46,7 mil,https://twitter.com/EstrellaOnline/status/1787769380119404609,https://twitter.com/EstrellaOnline,"REACCIÓN // El cantautor panameño Rubén Blades señaló este lunes que ""ganó la corrupción, pero democráticamente"" tras el triunfo presidencial en la víspera de José Raúl Mulino,con el 34 % en las elecciones generales de Panamá.",22h,2024-05-07T09:00:10.000Z
Presbítero Rojas Puga Navarro,@presbiterorojas,"https://pbs.twimg.com/media/GM3xen4WEAAZkx4?format=jpg&name=small, https://pbs.twimg.com/media/GM3xen4WEAAZkx4?format=jpg&name=small",14,20,,258,https://twitter.com/presbiterorojas/status/1787350158218231809,https://twitter.com/presbiterorojas,"DEBO IR A DORMIR, TENGO CLASES MAÑANA, DIOS ES GRANDE Y ESCUCHÓ A LOS PANAMEÑOS, LAS BENDICIONES REGRESAN. CANDIDATOS DESPÚES DE HACER TANTAS MALDADES CASÍ LLORANDO SUS DERROTAS,MALVADOS, YA DIOS HABLARÁ CON UDS. ESTOY EMOCIONADO. DIOS BENDIGA AL NUEVO PRESIDENTE  J.R. MULINO.",6 may.,2024-05-06T05:14:19.000Z
PLOMO PAREJO - OFICIAL,@plomoparejo,https://pbs.twimg.com/ext_tw_video_thumb/1787487122506530818/pu/img/uYl_MocoiVyZfvOX.jpg,272,646,14,22 mil,https://twitter.com/plomoparejo/status/1787487184678727865,https://twitter.com/plomoparejo,"ÚLTIMA HORA | José Mulino es el nuevo presidente de PANAMÁ, la Derecha regresa luego de 10 años. El efecto MILEI Y BUKELE se extiende por toda AMÉRICA.  DIFUNDE si eres un patriota!",6 may.,2024-05-06T14:18:49.000Z
Por la calle del Medio,@plcdelmedionews,"https://pbs.twimg.com/media/GM-tP1mXYAAxrD2?format=jpg&name=small, https://pbs.twimg.com/media/GM-tP1mXYAAxrD2?format=jpg&name=small",17,38,1,834,https://twitter.com/plcdelmedionews/status/1787838082940592349,https://twitter.com/plcdelmedionews,"#POLÍTICA |  Edmundo González Urrutia felicita al Presidente electo en Panamá 

""Desde Venezuela, felicitamos a los panameños por la jornada democrática en la que resultó electo José Raul Mulino"", afirmó.

""Una vez asuma la Presidencia, tras el triunfo unitario del 28 de julio,…",18h,2024-05-07T13:33:10.000Z
CLEOPATRA0807,@cleopatra0807,"https://pbs.twimg.com/media/GMoF-XhXAAAHE-_?format=jpg&name=small, https://pbs.twimg.com/media/GMoF-XhXAAAHE-_?format=jpg&name=small",23,38,3,1 mil,https://twitter.com/cleopatra0807/status/1786246776166518937,https://twitter.com/cleopatra0807,Mulino Presidente Meto!,2 may.,2024-05-03T04:09:52.000Z
Alerta Mundial,@AlertaMundoNews,"https://pbs.twimg.com/media/GM24oz0WEAABV-Q?format=jpg&name=small, https://pbs.twimg.com/media/GM24oz0WEAABV-Q?format=jpg&name=small",1 mil,6 mil,284,389 mil,https://twitter.com/AlertaMundoNews/status/1787287641064378470,https://twitter.com/AlertaMundoNews,| ÚLTIMA HORA: El candidato de derecha José Raúl Mulino es el nuevo Presidente de Panamá 2024-2029.,5 may.,2024-05-06T01:05:54.000Z
