Name,Handle,Media URL,Retweets,Likes,Comments,Views,Tweet URL,Profile Link,Post Body,Date,Timestamp
George Alexander,@georgst22,"https://pbs.twimg.com/media/GM2VvtqXgAAxGyR?format=jpg&name=small, https://pbs.twimg.com/media/GM2VvtqXgAAxGyR?format=jpg&name=small",1,3,,679,https://twitter.com/georgst22/status/1787259179125592322,https://twitter.com/georgst22,"Me alegra q le ganaron a Colón 
La final",5 may.,2024-05-05T23:12:48.000Z
Vianka,@xVianka,"https://pbs.twimg.com/media/GM2yZKeXMAALsGn?format=jpg&name=900x900, https://pbs.twimg.com/media/GM2yZKeXMAALsGn?format=jpg&name=900x900",,2,,190,https://twitter.com/xVianka/status/1787339826590560383,https://twitter.com/xVianka,No los veo maldecir a otra provincia que no sea Colón eso me da mucho que pensar.,5 may.,2024-05-06T04:33:16.000Z
Edgardo Vidal,@EVidal1507,,10,55,5,2 mil,https://twitter.com/EVidal1507/status/1787362522795778529,https://twitter.com/EVidal1507,"A esta hora de la madrugada (1pm) el PRD está perdiendo las Alcaldías de los 5 distritos más poblados del país: 

Panamá 
San Miguelito 
Arraiján 
Colón 
La Chorrera   

Por ahora saliendo Mayer, Irma, S. Peñalba, D. Galván y E. Chong. Tres de libre postulación.",6 may.,2024-05-06T06:03:27.000Z
Lord_kir17,@lord_kir17,https://pbs.twimg.com/ext_tw_video_thumb/1788572052607102976/pu/img/cT8dPGtFGJM3kBEB.jpg,,2,,133,https://twitter.com/lord_kir17/status/1788754638121951601,https://twitter.com/lord_kir17,"Y no dice una mentira, la ciudad de Colon parece Monrovia en plena guerra civil.",9 may.,2024-05-10T02:15:13.000Z
Yasira Issa,@issa_yasira,"https://pbs.twimg.com/media/GM2c7NFX0AA2Oii?format=jpg&name=small, https://pbs.twimg.com/media/GM2c7NFX0AA2Oii?format=jpg&name=small",1,23,1,2 mil,https://twitter.com/issa_yasira/status/1787283216916734090,https://twitter.com/issa_yasira,Soy de Colon y pienso lo mismo…,5 may.,2024-05-06T00:48:19.000Z
emi,@emilysnavarro29,,4,16,1,1 mil,https://twitter.com/emilysnavarro29/status/1787303490458378593,https://twitter.com/emilysnavarro29,Y quieren insultar solamente a colon,5 may.,2024-05-06T02:08:53.000Z
Fernando Reyes,@FernandoReyes,https://pbs.twimg.com/ext_tw_video_thumb/1788572052607102976/pu/img/cT8dPGtFGJM3kBEB.jpg,,2,,246,https://twitter.com/FernandoReyes/status/1788585361662173420,https://twitter.com/FernandoReyes,"Entiendo las palabras del Presidente Electo Mulino y las cosas que me parecen correctas las apoyaré. Es cierto que el centro de Colón hay que transformarlo, porque es una pena en el estado actual que está.",9 may.,2024-05-09T15:02:35.000Z
Yankee,@_yankee_507,,,1,,189,https://twitter.com/_yankee_507/status/1787216841196126346,https://twitter.com/_yankee_507,Todo Colón está así que tristeza,5 may.,2024-05-05T20:24:34.000Z
Ale Pérez,@yonchimii,,,3,,68,https://twitter.com/yonchimii/status/1787172637283676534,https://twitter.com/yonchimii,"rantan de gente en colon con alex lee, me dan asco",5 may.,2024-05-05T17:28:55.000Z
Deyanira Pino,@DeyaniraPinoG,,,,,9,https://twitter.com/DeyaniraPinoG/status/1789289315551306194,https://twitter.com/DeyaniraPinoG,La basura es preocupante podemos convertirla en energía eléctrica para funcionamiento @elmetrodepanama instituciones públicas ahorro para el Estado empezar con @panamamunicipio San Miguelito y Colón@JoseRaulMulino @TReporta  @tvnnoticias @nexnoticias  @prensacom @criticaenlinea,11 may.,2024-05-11T13:39:50.000Z
papita tifosi,@MilyCvenfold,,11,56,2,1 mil,https://twitter.com/MilyCvenfold/status/1787514824240378271,https://twitter.com/MilyCvenfold,"Alcaldía independiente para Santiago, Colón, San Miguelito y Arraiján.

2 de Vamos
1 de MOCA
1 de Libre Postulación Rosada.

Increíble.",6 may.,2024-05-06T16:08:39.000Z
PACHIFULA#NoALaReelección,@Pachifula,,24,65,13,1 mil,https://twitter.com/Pachifula/status/1787303770105274418,https://twitter.com/Pachifula,"Colón... deseo que Mulino los trate como considere sea.el.trato.que les deba dar.

Tuvieron  la.oportunidad.

Peeeeerooooooooooo...

Ganó la brutalidad.",5 may.,2024-05-06T02:09:59.000Z
N,@nisairyk,,1,,,116,https://twitter.com/nisairyk/status/1787237343612592567,https://twitter.com/nisairyk,"Por una mejor alcaldía en Colón, DG SI ES!",5 may.,2024-05-05T21:46:02.000Z
∀Ð®î,@lapepina23,,,1,,96,https://twitter.com/lapepina23/status/1787689253519901103,https://twitter.com/lapepina23,"Mi sobrina fue a la capacitación del TE en Colón, le dieron 5 dólares de viatico y almuerzo para ese día de capacitación, días después aviso no iba a participar y fueron a cobrarle los 5 a la casa, mi hna dijo que cuando Melitón devuelva el subsidio ella devolverá los 5.00",6 may.,2024-05-07T03:41:46.000Z
Daniel M.,@dmolinar18,,,1,2,23,https://twitter.com/dmolinar18/status/1788059893515141174,https://twitter.com/dmolinar18,"Hey, suelten a Colón ayala vida... Esta no es la única provincia donde desafortunadamente votaron por Mulino...  Puros resentidos con odio oculto hacia Colón que no se lo pueden quitar de la lengua para hablar cosas malas...",7 may.,2024-05-08T04:14:33.000Z
PanamáAmérica,@PanamaAmerica,,1,4,,1 mil,https://twitter.com/PanamaAmerica/status/1789573730873889038,https://twitter.com/PanamaAmerica,"En este incidente resultaron heridas 8 personas, entre ellas el futbolista Gilberto Hernández, quien falleció posteriormente en el hospital Dr. Manuel Amador Guerrero. #Colon #Violencia",12 may.,2024-05-12T08:30:00.000Z
Miss MaoK,@missmaok,,1,1,,126,https://twitter.com/missmaok/status/1788591069392773627,https://twitter.com/missmaok,Alex Lee hizo lo mismo en Colón,9 may.,2024-05-09T15:25:16.000Z
TVN Noticias,@tvnnoticias,,,,,1 mil,https://twitter.com/tvnnoticias/status/1788691286448279566,https://twitter.com/tvnnoticias,Decretan detención para un hombre por intento de homicidio a un agente del Senan en Colón,9 may.,2024-05-09T22:03:29.000Z
Ramón Nonato,@nonato0506,,,9,,326,https://twitter.com/nonato0506/status/1787537791447937095,https://twitter.com/nonato0506,Lo único bueno que dejó Alex Lee a Colón fue la frase “Alex Lee vendido tu cuerpo es tu castigo”.,6 may.,2024-05-06T17:39:54.000Z
Diario Critica.Pa,@criticaenlinea,,1,7,2,2 mil,https://twitter.com/criticaenlinea/status/1789485648308846733,https://twitter.com/criticaenlinea,#NacionalCri Organizan desfile “Colores de mi Raza” en Colón,11 may.,2024-05-12T02:40:00.000Z
MademoiselleT,@tanyamay2509,,3,19,2,2 mil,https://twitter.com/tanyamay2509/status/1788578240828747780,https://twitter.com/tanyamay2509,"Recuerden lo ocurrido en noviembre de 2019 a 4 turistas noruegos que estaban en un velero en Nombre de Dios, Colón. Fueron víctimas de robo y abuso sexual por delincuentes que llegaron en un bote artesanal. Noticia que fue comentada a nivel mundial.",9 may.,2024-05-09T14:34:17.000Z
NanoPty,@Nanopty,,3,66,12,3 mil,https://twitter.com/Nanopty/status/1788241421784297815,https://twitter.com/Nanopty,"De verdad que Jerónimo Ossa era bien culto. Yo ni con Google conozco palabra que utilizó para el Himno. Que si Fulgores, que si tibio terral. Ahora dizque todos sabemos lo que es fragores. Al trabajo sin más dilación;
y seremos así prez y gala,
de este mundo feraz de Colón.",8 may.,2024-05-08T16:15:53.000Z
Ally D’Bieber,@6aleria_,,,1,,439,https://twitter.com/6aleria_/status/1787253671329251583,https://twitter.com/6aleria_,"Preocúpate por Ecuador mejor, no necesitamos pensamientos retrógradas suficiente con Colon y Las Comarcas.",5 may.,2024-05-05T22:50:55.000Z
Christian…,@cac1207_,"https://pbs.twimg.com/media/GNKwF0UWwAAyFsf?format=jpg&name=360x360, https://pbs.twimg.com/media/GNKwF0UWwAAyFsf?format=jpg&name=360x360",,,,71,https://twitter.com/cac1207_/status/1788994815025164295,https://twitter.com/cac1207_,"Y luego recuerdo que los fanáticos religiosos de Chery, Jayro y Hughes (en Colón) NO VAAAAAAAAAAN!",10 may.,2024-05-10T18:09:36.000Z
𝘙𝘢𝘬𝘦,@Rake220,"https://pbs.twimg.com/media/GM2c7NFX0AA2Oii?format=jpg&name=small, https://pbs.twimg.com/media/GM2c7NFX0AA2Oii?format=jpg&name=small",,2,,111,https://twitter.com/Rake220/status/1787271857273500088,https://twitter.com/Rake220,"No me siento aludida, porque soy parte de la población profesional y pensante que tiene nuestra pequeña provincia, pero sí,  abunda la ignorancia y la mediocridad en Colón, gente que prefiere vivir en la porquería y todo lo que se merecen.",5 may.,2024-05-06T00:03:11.000Z
Elcira De Gomez,@elciragonzalez,,,,,21,https://twitter.com/elciragonzalez/status/1788188654160007502,https://twitter.com/elciragonzalez,Me uno a esta grata felicitación pero me hubiera gustado que usted hubiera corrido como alcalde de Colon tiene muy buenas ideas,8 may.,2024-05-08T12:46:12.000Z
Ice Pérez,@iceldaperez,,,1,,45,https://twitter.com/iceldaperez/status/1788932277889552882,https://twitter.com/iceldaperez,"Usualmente esos 1eros discursos son así pero prefiero ser optimista y creer que cumplirá especialmente a Colón que lo apoyó full, amanecerá y veremos.",10 may.,2024-05-10T14:01:06.000Z
Noel Moreno,@Nmoreno1924,,,,,66,https://twitter.com/Nmoreno1924/status/1788982390804582627,https://twitter.com/Nmoreno1924,"Qué triste noticia, otro músico perdido. Esperemos que se haga justicia. #DEP #Messi",10 may.,2024-05-10T17:20:14.000Z
Ronald,@RonaldDandrade,,,,,40,https://twitter.com/RonaldDandrade/status/1788636444199719395,https://twitter.com/RonaldDandrade,"Señores, es que Colón da muy mal aspecto en su ciudad. Miren este video algo reciente de un turista argentino.",9 may.,2024-05-09T18:25:34.000Z
Alma Robles,@arobleschiari,,4,16,1,471,https://twitter.com/arobleschiari/status/1787520640402026598,https://twitter.com/arobleschiari,"Diógenes Galván, un independiente,  uevo alcalde de Colón !",6 may.,2024-05-06T16:31:45.000Z
emi,@emilysnavarro29,"https://pbs.twimg.com/media/GM2c7NFX0AA2Oii?format=jpg&name=small, https://pbs.twimg.com/media/GM2c7NFX0AA2Oii?format=jpg&name=small",4,12,,2 mil,https://twitter.com/emilysnavarro29/status/1787291452000616931,https://twitter.com/emilysnavarro29,Mínimo Colón fue la única provincia que lo puso de primero,5 may.,2024-05-06T01:21:03.000Z
Galileo Serracin,@GalileoSerracin,,,,,3,https://twitter.com/GalileoSerracin/status/1787649235011150273,https://twitter.com/GalileoSerracin,"Qué xopa, es genial ver que se están haciendo mejoras en Colón. Esperemos que la comunidad la cuide y la disfrute. #AvanzandoPanamá #DesarrolloLocal",6 may.,2024-05-07T01:02:45.000Z
Massi,@massielknight,,,,1,74,https://twitter.com/massielknight/status/1787280684538552448,https://twitter.com/massielknight,"Okay okay, como va lo de los alcaldes en Colón?",5 may.,2024-05-06T00:38:15.000Z
Diario DiaaDia,@DiaaDiaPa,,,,,324,https://twitter.com/DiaaDiaPa/status/1788972587860525446,https://twitter.com/DiaaDiaPa,#ElPaísDD Atrapan a hombre estafador en Colón; prometió estadía en hotel a más de 20 personas,10 may.,2024-05-10T16:41:17.000Z
Imelda Anais,@ImeldaAnais18,,2,6,1,309,https://twitter.com/ImeldaAnais18/status/1787465292731334682,https://twitter.com/ImeldaAnais18,"@irmaehernandezb @Diogenesgalvann 

Que vengan mejores días para Colón y San Miguelito",6 may.,2024-05-06T12:51:49.000Z
Telemetro Reporta,@TReporta,,1,2,,1 mil,https://twitter.com/TReporta/status/1788377093761327523,https://twitter.com/TReporta,Tres homicidios registrados en Colón en las últimas horas,8 may.,2024-05-09T01:15:00.000Z
MLBPTY,@mlbptyoficial,,5,17,,644,https://twitter.com/mlbptyoficial/status/1787649781252096468,https://twitter.com/mlbptyoficial,"Presidente Mulino aquí le dejo unas peticiones. 
1. Terminar el Estadio Rico Cedeño de Herrera 
2. Terminar el Estadio Roberto Mariano Bula de Colón 
3. Nuevo Estadio para Darién.
4. Mejorar el mantenimiento de las Instalaciones deportivas a nivel Nacional.
5. Hágalo realidad.",6 may.,2024-05-07T01:04:55.000Z
Telemetro,@Telemetro,,2,3,1,2 mil,https://twitter.com/Telemetro/status/1788260233376088455,https://twitter.com/Telemetro,"Nuevo alcalde de Colón, Diógenes Galván, realizará auditoría integral en el Municipio",8 may.,2024-05-08T17:30:38.000Z
y,@yireth151,,,,,35,https://twitter.com/yireth151/status/1787251698349506963,https://twitter.com/yireth151,Ya me puedo imaginar por quién votó la mayoría en Colón,5 may.,2024-05-05T22:43:05.000Z
Teresa CC,@TeresaCC02,,,,,8,https://twitter.com/TeresaCC02/status/1787221928282906877,https://twitter.com/TeresaCC02,Colón Colón......Mírate,5 may.,2024-05-05T20:44:47.000Z
PanamáAmérica,@PanamaAmerica,,,,,602,https://twitter.com/PanamaAmerica/status/1788292788247023895,https://twitter.com/PanamaAmerica,"El suceso violento ocurrió cuando el joven se desplazaba por la Calle 12, avenida Domingo Díaz, cuando fue interceptado por un pistolero que llegó directamente y le efectuó el disparo. #Colon #Homicidio",8 may.,2024-05-08T19:40:00.000Z
Diario Critica.Pa,@criticaenlinea,,2,6,,1 mil,https://twitter.com/criticaenlinea/status/1789395911702892666,https://twitter.com/criticaenlinea,"#SucesosCri Cuarto detenido por homicidio de futbolista en Colón queda preso 

https://critica.com.pa/sucesos/cuarto-detenido-por-homicidio-de-futbolista-en-colon-queda-preso-669863…",11 may.,2024-05-11T20:43:25.000Z
PanamáAmérica,@PanamaAmerica,,,1,,400,https://twitter.com/PanamaAmerica/status/1787099927941947677,https://twitter.com/PanamaAmerica,"En cuanto a los alcaldes, deben escoger seis en los seis distritos de Colón, Portobelo, Santa Isabel, Chagres, Donoso y Omar Torrijos Herrera. #Elecciones2024 #Colón",5 may.,2024-05-05T12:40:00.000Z
PanamáAmérica,@PanamaAmerica,,,1,,639,https://twitter.com/PanamaAmerica/status/1788289551640752524,https://twitter.com/PanamaAmerica,"En el lugar se encontraron dos vehículos en medio de un sepelio que se desarrollaba en el cementerio municipal, donde sus ocupantes intercambiaron disparos. #Colon  #Violencia",8 may.,2024-05-08T19:27:08.000Z
Noel Moreno,@Nmoreno1924,,,,,8,https://twitter.com/Nmoreno1924/status/1787774421739937803,https://twitter.com/Nmoreno1924,Qué triste noticia. Mis condolencias a la familia y amigos del estudiante fallecido. #DescansaEnPaz,7 may.,2024-05-07T09:20:12.000Z
Noel Moreno,@Nmoreno1924,,,,,3,https://twitter.com/Nmoreno1924/status/1789491349558817106,https://twitter.com/Nmoreno1924,Interesante iniciativa para celebrar la diversidad y la cultura en Colón. #ColoresDeMiRaza,11 may.,2024-05-12T03:02:39.000Z
Colón Eloy Vera Arauz,@eloyveraarauz,,1,1,,45,https://twitter.com/eloyveraarauz/status/1788021297152237934,https://twitter.com/eloyveraarauz,Tiene los comentarios bloquiados. Lo cobarde no se le quita.,7 may.,2024-05-08T01:41:11.000Z
Ruben Revello,@RevelloRuben,,1,2,,174,https://twitter.com/RevelloRuben/status/1787432678989422809,https://twitter.com/RevelloRuben,"Totalmente!!!
O sea estamos que en Colón hay personas definitivamente ignorantes pero cada quien tiene lo que merece. No se puede generalizar por unos cuantos. https://x.com/angiefgz/statu/angiefgz/status/1787324721995895029…",6 may.,2024-05-06T10:42:14.000Z
Capital Financiero,@ElCFPanama,,,1,,101,https://twitter.com/ElCFPanama/status/1788991200680391078,https://twitter.com/ElCFPanama,#ActualidadCF | El Plan servirá como guía para que otras provincias y comarcas elaboren una estrategia similar.,10 may.,2024-05-10T17:55:14.000Z
PanamáAmérica,@PanamaAmerica,,,1,,452,https://twitter.com/PanamaAmerica/status/1787150269148750245,https://twitter.com/PanamaAmerica,"Se investiga si el cadáver encontrado corresponde al de un menor de edad, el cual ha sido denunciado como desaparecido. #Colón #Sucesos",5 may.,2024-05-05T16:00:02.000Z
PanamáAmérica,@PanamaAmerica,,,,,697,https://twitter.com/PanamaAmerica/status/1788350669566709988,https://twitter.com/PanamaAmerica,"Sobre la 1:30 p.m., se escuchan detonaciones dentro del inmueble 8103, de Calle 6 y 7 avenida Justo Arosemena, ciudad de Colón;la víctima estaba en el piso. #Colon #violencia https://panamaamerica.com.pa/provincias/homicidio-no37-en-colon-lo-matan-en-un-inmueble-1235482…",8 may.,2024-05-08T23:30:00.000Z
PanamáAmérica,@PanamaAmerica,,1,,,741,https://twitter.com/PanamaAmerica/status/1788333053783548193,https://twitter.com/PanamaAmerica,"La información inicial de este caso señala que el hombre cruzó la vía, cuando fue atropellado por un vehículo, quedando su cuerpo tirado en el pavimento. #Accidente #Colon",8 may.,2024-05-08T22:20:00.000Z
PanamáAmérica,@PanamaAmerica,,,1,,549,https://twitter.com/PanamaAmerica/status/1787205624495063310,https://twitter.com/PanamaAmerica,"Los precintos virtuales se utilizan entre las principales terminales portuarias de la Zona Norte que forman parte de Colón, como  Manzanillo. #Puertos #Colón",5 may.,2024-05-05T19:40:00.000Z
hilda mariana manso broce,@hildammansob,,1,1,,141,https://twitter.com/hildammansob/status/1788286590885724634,https://twitter.com/hildammansob,"#Colón es vez se cubrió de gloria!
Votó no mas corrupción!
Bravo por los colonenses!",8 may.,2024-05-08T19:15:22.000Z
Massi,@massielknight,,2,,,223,https://twitter.com/massielknight/status/1787269513940988149,https://twitter.com/massielknight,Bueno muchas provincias han demostrado ser la vergüenza del país! Pero tampoco defiendo a Colón!,5 may.,2024-05-05T23:53:52.000Z
Diario Critica.Pa,@criticaenlinea,,1,2,,885,https://twitter.com/criticaenlinea/status/1789061342017601890,https://twitter.com/criticaenlinea,"#SucesosCri Dejan presos a sospechosos de privación de libertad en Colón
Se le concedió seis meses a la Fiscalía Regional de Colón y Guna Yala para adelantar la investigación de este suceso.",10 may.,2024-05-10T22:33:57.000Z
Diario DiaaDia,@DiaaDiaPa,,,,,442,https://twitter.com/DiaaDiaPa/status/1788195090118140180,https://twitter.com/DiaaDiaPa,#ElPaísDD Asesinan a joven de un disparo en la cabeza en la ciudad de Colón,8 may.,2024-05-08T13:11:47.000Z
Sir Winston O'Boogie,@CharlieCorroG,,,,,20,https://twitter.com/CharlieCorroG/status/1787903845282218240,https://twitter.com/CharlieCorroG,"Cultura general.
No fue Cristóbal Colón ni eran 3 carabelas: descubre quién divisó América por primera vez | larepublica https://larepublica.pe/mundo/2024/05/05/no-fue-cristobal-colon-ni-eran-3-carabelas-descubre-quien-diviso-america-por-primera-vez-descubrimiento-historia-cristobal-colon-475640… vía @larepublica_pe",7 may.,2024-05-07T17:54:29.000Z
PanamáAmérica,@PanamaAmerica,,1,,,825,https://twitter.com/PanamaAmerica/status/1787399401566294130,https://twitter.com/PanamaAmerica,"En los últimos días familiares del estudiante del Instituto Profesional y Técnico (IPT), Javier Rivera de 17 años de edad, habían denunciado su desaparición. #violencia #Estudiante",6 may.,2024-05-06T08:30:00.000Z
Sir Winston O'Boogie,@CharlieCorroG,,,,,33,https://twitter.com/CharlieCorroG/status/1787905892307837041,https://twitter.com/CharlieCorroG,"Cultura general.
No fue Cristóbal Colón ni eran 3 carabelas: descubre quién divisó América por primera vez | larepublica https://larepublica.pe/mundo/2024/05/05/no-fue-cristobal-colon-ni-eran-3-carabelas-descubre-quien-diviso-america-por-primera-vez-descubrimiento-historia-cristobal-colon-475640… vía @larepublica_pe",7 may.,2024-05-07T18:02:37.000Z
PanamáAmérica,@PanamaAmerica,,,1,,662,https://twitter.com/PanamaAmerica/status/1788187092037538162,https://twitter.com/PanamaAmerica,La denuncia por la desaparición de Moisés Jesús Medina Brown fue presentada en la Fiscalía Regional de Colón y Guna Yala.  #Colon #desaparecido,8 may.,2024-05-08T12:40:00.000Z
Diario DiaaDia,@DiaaDiaPa,,1,1,,676,https://twitter.com/DiaaDiaPa/status/1788325207549088065,https://twitter.com/DiaaDiaPa,#ElPaísDD Asesinan a hombre en el edificio 8103 en Colón; ya suman 37 homicidios en esta provincia,8 may.,2024-05-08T21:48:49.000Z
Diario Critica.Pa,@criticaenlinea,,1,1,,971,https://twitter.com/criticaenlinea/status/1787615957940048035,https://twitter.com/criticaenlinea,"#SucesosCri ¡Terror! Privan de libertad a 2 personas en Colón; 1 escapó y avisó
El Ministerio Público está desarrollando diferentes diligencias de allanamientos en un edificio para ubicar a los responsables de este incidente.",6 may.,2024-05-06T22:50:31.000Z
Diario Critica.Pa,@criticaenlinea,,2,5,,1 mil,https://twitter.com/criticaenlinea/status/1787826538819309606,https://twitter.com/criticaenlinea,"Para la Alcaldía de San Miguelito, la candidata por la libre postulación, Irma Hernández tiene 87,628 votos (50.05%) y le siguen Zulay Rodríguez con 56,635 (31.2%) y Héctor Carrasquilla con 20,406 (11.65%).",7 may.,2024-05-07T12:47:17.000Z
TVN Noticias,@tvnnoticias,,4,14,1,2 mil,https://twitter.com/tvnnoticias/status/1787853650762797439,https://twitter.com/tvnnoticias,"#NoticiasTVN Diógenes Galván, alcalde electo de Colón busca ordenar la casa. #TuDecisión2024 

Para leer la nota completa clic en la imagen",7 may.,2024-05-07T14:35:01.000Z
Diario Critica.Pa,@criticaenlinea,,,1,1,879,https://twitter.com/criticaenlinea/status/1788875377387180103,https://twitter.com/criticaenlinea,#NacionalCri Instalan Consejo Directivo de Corporación para Desarrollo de Colón,10 may.,2024-05-10T10:15:00.000Z
PanamáAmérica,@PanamaAmerica,,1,1,,571,https://twitter.com/PanamaAmerica/status/1787858002323640558,https://twitter.com/PanamaAmerica,#ProvinciasPA Se busca a través de este plan minimizar en lo posible las complicaciones que siguen por este inconveniente de salud.,7 may.,2024-05-07T14:52:19.000Z
PanamáAmérica,@PanamaAmerica,,,,,526,https://twitter.com/PanamaAmerica/status/1788307887749476418,https://twitter.com/PanamaAmerica,"Las representaciones de Colón y Panamá Metro ponen en marcha el próximo 17 de mayo, en el estadio Rod Carew a las 7:00 el arranque del Campeonato Nacional Mayor de Béisbol U23.",8 may.,2024-05-08T20:40:00.000Z
PanamáAmérica,@PanamaAmerica,,,1,,710,https://twitter.com/PanamaAmerica/status/1788212257647665326,https://twitter.com/PanamaAmerica,"En el estadio Kenny Serracín en David, la novena de Chiriquí recibe al conjunto de Coclé el 17 de mayo.",8 may.,2024-05-08T14:20:00.000Z
Telemetro,@Telemetro,,,,,1 mil,https://twitter.com/Telemetro/status/1789061815453847828,https://twitter.com/Telemetro,"ETESA anuncia trabajos de interconexión en Sabanitas, Colón.",10 may.,2024-05-10T22:35:50.000Z
