Name,Handle,Media URL,Retweets,Likes,Comments,Views,Tweet URL,Profile Link,Post Body,Date,Timestamp
N,@Sc_NAnhy,,,,,22,https://twitter.com/Sc_NAnhy/status/1787293175498899707,https://twitter.com/Sc_NAnhy,"Los jóvenes que son la cara del país, les tocará emigrar, dejar sueños, familia por viejos de la tres puta, por indios violadores y alcohólicos, por Colón delincuente",5 may.,2024-05-06T01:27:53.000Z
jamelcito,@Jamel12skii,,,,,46,https://twitter.com/Jamel12skii/status/1787275939644084459,https://twitter.com/Jamel12skii,"esos indios de la vrga votando por RM, por eso que viven como viven, por eso es que huelen como huelen",5 may.,2024-05-06T00:19:24.000Z
Emm,@EmmDG28,,,,,18,https://twitter.com/EmmDG28/status/1787254500291383742,https://twitter.com/EmmDG28,Y entoncesss... Esos que les dieron el voto al dictador ese son los mismos indios que van de primeritos a cerrar calle....,5 may.,2024-05-05T22:54:13.000Z
IF,@Mon_lz,,,,,18,https://twitter.com/Mon_lz/status/1787299954987295045,https://twitter.com/Mon_lz,Y que cuando este gobierno venga a hacer su chanchullo que no vengan esos indios a cerrar a interamericana porque es por ustedes que pasó… y ojalá los atropellen a todos…,5 may.,2024-05-06T01:54:50.000Z
bn cabriao,@userx78687x,,,,,6,https://twitter.com/userx78687x/status/1787268058739863862,https://twitter.com/userx78687x,"O sea que me va a gobernar un awebao que no conozco xq ni se asomó x los debates y la única referencia que tengo de el es que le tiró perdigones a los indios en Bocas

Bien pue no tamos viendo",5 may.,2024-05-05T23:48:05.000Z
papita tifosi,@MilyCvenfold,,6,31,3,1 mil,https://twitter.com/MilyCvenfold/status/1787274832687620406,https://twitter.com/MilyCvenfold,"Y hablemos de Fábregas de segundo???

Ahi también es culpa de los ""indios"" y los ""pobres"" ???",5 may.,2024-05-06T00:15:00.000Z
Álvaro Vergara,@1987_Vergara,,1,6,,280,https://twitter.com/1987_Vergara/status/1787536282060509324,https://twitter.com/1987_Vergara,Yo desciendo de Indios y me enorgullece mucho mi cultura. Lastimosamente hay personas que creen que nuestros hermanos panameños son menos por su condición material.,6 may.,2024-05-06T17:33:55.000Z
Dc,@imluisdiego23,,,,,123,https://twitter.com/imluisdiego23/status/1787270817065078911,https://twitter.com/imluisdiego23,Balas tuvo que haber dado pa que no votaran esos indios de la pinga,5 may.,2024-05-05T23:59:03.000Z
Alexis Abdiel González,@Aleeexxss11,,,1,,61,https://twitter.com/Aleeexxss11/status/1787297106597646473,https://twitter.com/Aleeexxss11,LO MÁS TRISTE QUE MULINO FUE MIN DE SEGURIDAD DE MARTINELLI Y LES DIO PLOMO A LOS INDIOS  GENTE PA BRUTA,5 may.,2024-05-06T01:43:31.000Z
Iga2716,@ISMAEL1627,,,12,1,907,https://twitter.com/ISMAEL1627/status/1787501690062553112,https://twitter.com/ISMAEL1627,Por mi a esos indios de ls verga les quiten todas sus tierras.,6 may.,2024-05-06T15:16:27.000Z
Kevin J,@arrozonlechek,,,5,,189,https://twitter.com/arrozonlechek/status/1787283143327723775,https://twitter.com/arrozonlechek,Se me quiere salir lo clasista con un poco de indios y gente estúpida que veo aquí en x,5 may.,2024-05-06T00:48:02.000Z
Iga2716,@ISMAEL1627,,,,,37,https://twitter.com/ISMAEL1627/status/1787265855476121738,https://twitter.com/ISMAEL1627,Indios de la verga.,5 may.,2024-05-05T23:39:20.000Z
N,@Sc_NAnhy,,,,1,54,https://twitter.com/Sc_NAnhy/status/1787273132442534078,https://twitter.com/Sc_NAnhy,"Colón, los indios se merecen toda la masacre que hizo Mulino 
Y el west su maldito tranque",5 may.,2024-05-06T00:08:15.000Z
,@420_andree,,,,,73,https://twitter.com/420_andree/status/1787292054390739250,https://twitter.com/420_andree,si pero si los jovenes son muchos negritos y bembones o indios se cagan en el plato de leche,5 may.,2024-05-06T01:23:26.000Z
Iga2716,@ISMAEL1627,,,10,1,444,https://twitter.com/ISMAEL1627/status/1787261496147218634,https://twitter.com/ISMAEL1627,Ojala que gane y le de el doble de palo a esos indios de la verga.,5 may.,2024-05-05T23:22:01.000Z
jorge,@jorgeoteroa,,,,,13,https://twitter.com/jorgeoteroa/status/1787309180237324301,https://twitter.com/jorgeoteroa,"Y los indios imbeciles, votando por su propio asesino",5 may.,2024-05-06T02:31:29.000Z
