Name,Handle,Media URL,Retweets,Likes,Comments,Views,Tweet URL,Profile Link,Post Body,Date,Timestamp
AmatistMin Min-ㅅ-,@AmatistC16,,,1,1,33,https://twitter.com/AmatistC16/status/1788709345368134066,https://twitter.com/AmatistC16,"Todo ""hombre"" que aplauda la accion del abusador y este cuestionando la reaccion del boxeador es tambien un ABUSADOR! Ojito ahi con lo que comenta tu entorno mujer. Solo digo",9 may.,2024-05-09T23:15:15.000Z
Frank,@Cisco2487,"https://pbs.twimg.com/media/GNaWWycWYAA4prh?format=jpg&name=small, https://pbs.twimg.com/media/GNaWWycWYAA4prh?format=jpg&name=small",,,,29,https://twitter.com/Cisco2487/status/1789855527234617681,https://twitter.com/Cisco2487,Aquí falto yo cuando veo a la mujer que me gusta...,5h,2024-05-13T03:09:46.000Z
🅝🅐🅢,@naslienatali,,1,11,2,465,https://twitter.com/naslienatali/status/1787962992773972038,https://twitter.com/naslienatali,"Estoy orgullosa de mi mamá, una mujer nueva en política, inexperta, le hizo la pelea a esa junta comunal de San Martín. Esto es solo el comienzo",7 may.,2024-05-07T21:49:30.000Z
heduluna - Soft guy era Drizzle Drizzle,@heduluna,,1,,,272,https://twitter.com/heduluna/status/1788652055835431182,https://twitter.com/heduluna,"ahora me salió misandria la mujer, lo que faltaba",9 may.,2024-05-09T19:27:36.000Z
-wartel David,@david_w_m,,,1,1,133,https://twitter.com/david_w_m/status/1788621591187751173,https://twitter.com/david_w_m,Un vergüenza esa mujer que esperaba encontrar!!!,9 may.,2024-05-09T17:26:32.000Z
𝔪𝔰,@malesitaaaaa,,19,89,4,7 mil,https://twitter.com/malesitaaaaa/status/1789453375924326560,https://twitter.com/malesitaaaaa,Cuántas veces hay que mandar a sentar a Itzel pa que entienda que no es nuestra alcalde? Dios mío si le gusta humillarse esa mujer ya yo por dignidad me quedaría quieta,11 may.,2024-05-12T00:31:45.000Z
Andrew’s,@anhdre25,,,,,156,https://twitter.com/anhdre25/status/1788721475874095233,https://twitter.com/anhdre25,"Y una mujer que le haces una pregunta y te responde con aja , mmm , haya",9 may.,2024-05-10T00:03:27.000Z
Nely,@nelysbethr,,,,,45,https://twitter.com/nelysbethr/status/1787274339487739935,https://twitter.com/nelysbethr,Grande mujer!!! Wao,5 may.,2024-05-06T00:13:03.000Z
Amed,@Amedtiago,https://pbs.twimg.com/media/GNULYy-XcAEH7iS?format=jpg&name=small,,,,17,https://twitter.com/Amedtiago/status/1789440991029596365,https://twitter.com/Amedtiago,Esta mujer no ve luz,11 may.,2024-05-11T23:42:33.000Z
El Llanero Solitario,@Derekmtc,,,1,,58,https://twitter.com/Derekmtc/status/1788580014461526459,https://twitter.com/Derekmtc,"Si no estoy para niñas y tampoco para mujer, entons para quien estoy??",9 may.,2024-05-09T14:41:20.000Z
esteban,@Wilson03931174,,,2,1,814,https://twitter.com/Wilson03931174/status/1787903141733687560,https://twitter.com/Wilson03931174,Para nada mi amor vas como debe ir una mujer bella y sensual como tu,7 may.,2024-05-07T17:51:41.000Z
Blaxer,@hellyeahGuille,,1,3,,168,https://twitter.com/hellyeahGuille/status/1789812591675441602,https://twitter.com/hellyeahGuille,"Fren uno ta cool y de la nada suena:

“Seguro mujer, que hoy eres feliz!
Que nada de ayer, hoy te hace llorar”

Y cha que locura",8h,2024-05-13T00:19:09.000Z
