Name,Handle,Media URL,Retweets,Likes,Comments,Views,Tweet URL,Profile Link,Post Body,Date,Timestamp
B3t0C05,@b3t0_c05,,1,7,,41,https://twitter.com/b3t0_c05/status/1786720140677013988,https://twitter.com/b3t0_c05,"Toda esa ""cultura"" es mezcla de la Jordana y Egipcia.
Son estupidos pensando que el mundo es tan estupido como ellos y sus seguidores.
Lo unico q hacen es matar, violar, secuestrar y mentir al mundo victimizandose
Palestina no existio, existe ni existira y mucho menos su cultura.",4 may.,2024-05-04T11:30:51.000Z
Actores Libertarios Capitulo de Panama,@lacayo_x,,,,,3,https://twitter.com/lacayo_x/status/1788057995848323309,https://twitter.com/lacayo_x,"payaso, drogadicto fracasado, su comunismo nunca le sirvio para nada porque vivia perdido sin cerebro en todo lo q hacia su unico tiempo util fue fut mundiales y luego se murio en vida el inutil d estupido servil de comunistas y dictadores no tenia dignidad ni respeto asi mismo",19h,2024-05-08T04:07:01.000Z
JK1976,@BACCARDI76,,,,,28,https://twitter.com/BACCARDI76/status/1788342176054669586,https://twitter.com/BACCARDI76,"No seas estúpido Sánchez, otro puto robo más que se suma a la más que manchada historia de tu club. Cómo es posible que el gol de Joselu si vale pero este no. Lloraban porque en Valencia te pitaron el final sacando un córner, y qué mierda es esta?",1h,2024-05-08T22:56:15.000Z
Rodrigo O.,@Rodrigo202090,,,,,2,https://twitter.com/Rodrigo202090/status/1785528340775858668,https://twitter.com/Rodrigo202090,Call center ESTÚPIDO DETECTADO,30 abr.,2024-05-01T04:35:04.000Z
Riley Saínz,@lissariley,,,1,,105,https://twitter.com/lissariley/status/1787297960310558756,https://twitter.com/lissariley,Quiten ese tribunal estúpido LADRONES MAL NACIDOS CORRUPTOS QUIERO VER A LOMBANAAAA,5 may.,2024-05-06T01:46:54.000Z
Anticursi movement,@Anticursis,,,,,,https://twitter.com/Anticursis/status/1787007181721612690,https://twitter.com/Anticursis,Si la verdad no existe nada peor que un estupido adoctrinado. Piensan que saben que hacen pero solo saben hacer estupideces,5 may.,2024-05-05T06:31:27.000Z
mei,@meibisrods,,,,,53,https://twitter.com/meibisrods/status/1785299266111517018,https://twitter.com/meibisrods,"Es que el panameño es estúpido, no por gusto estamos como estamos.",30 abr.,2024-04-30T13:24:48.000Z
mei,@meibisrods,,,,,53,https://twitter.com/meibisrods/status/1785299266111517018,https://twitter.com/meibisrods,"Es que el panameño es estúpido, no por gusto estamos como estamos.",30 abr.,2024-04-30T13:24:48.000Z
Jean Paul Gaël,@Gaeljp21,,,2,,18,https://twitter.com/Gaeljp21/status/1785412714723979294,https://twitter.com/Gaeljp21,Y las banderas se cargan solas? Estúpido.,30 abr.,2024-04-30T20:55:37.000Z
Rodrigo O.,@Rodrigo202090,,,,1,10,https://twitter.com/Rodrigo202090/status/1785261499683938597,https://twitter.com/Rodrigo202090,Tu eres estúpido o prácticas????  increíble,30 abr.,2024-04-30T10:54:44.000Z
Miss Mendieta,@MayMendieta12,,,,,4,https://twitter.com/MayMendieta12/status/1786741528741675225,https://twitter.com/MayMendieta12,Tu eres estupido o que ?,4 may.,2024-05-04T12:55:51.000Z
Alexxxx,@alexxx_rios29,,,,,5,https://twitter.com/alexxx_rios29/status/1785464540349477281,https://twitter.com/alexxx_rios29,Cállate viejo estúpido,30 abr.,2024-05-01T00:21:33.000Z
Trébol,@trebol_usd,"https://pbs.twimg.com/ext_tw_video_thumb/1786238084582887424/pu/img/l1TZI5YqRFglH6aZ.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1786238084582887424/pu/img/l1TZI5YqRFglH6aZ.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1786238084582887424/pu/img/l1TZI5YqRFglH6aZ.jpg",,2,,14,https://twitter.com/trebol_usd/status/1786754715251839357,https://twitter.com/trebol_usd,GENERAL EL ESTUPIDO ES USTED.,4 may.,2024-05-04T13:48:15.000Z
Kike!!,@kikepsicosis,,,,,5,https://twitter.com/kikepsicosis/status/1785744341954077058,https://twitter.com/kikepsicosis,Pero es que tu eres estúpido? O es que tus padres son primos?,1 may.,2024-05-01T18:53:23.000Z
Jose Ramirez Bal,@JoseDRamirezB,,,1,,99,https://twitter.com/JoseDRamirezB/status/1786754438788436272,https://twitter.com/JoseDRamirezB,"El Mesías violando el periodo de prohibición de propagandas y el @tepanama haciéndose los ciegos.

Sé q dirán ""ay pero él no esta diciendo q voten por él"", pero solo un estúpido no se da cuenta q es una propaganda, pero aplauden las ilegalidades de quien quieren aplaudir.",4 may.,2024-05-04T13:47:09.000Z
DEAF,@FPIliana,,,,,17,https://twitter.com/FPIliana/status/1787518254971343219,https://twitter.com/FPIliana,"Se respeta sin caer en insultos la decisión  de cada uno. Quedo demostrado que EL PUEBLO. La mayoría marginal, estúpido NO RECIBE PREVENTAS C/5AÑOS y tenemos el Poder para decidir igual que con LA MINERA sin insultar esperando. 10 AÑOS  TODOS  Y EL PUEBLO GRITÓ BASTA",6 may.,2024-05-06T16:22:17.000Z
Ale,@celinalessandr,,,,,21,https://twitter.com/celinalessandr/status/1787180786380046387,https://twitter.com/celinalessandr,eres un estupido,5 may.,2024-05-05T18:01:18.000Z
𝕏 𓆩Kᴀɪʀᴀ Kᴀɪ𓆪 ✦【Artist | DG】,@xKaira_Kai,"https://pbs.twimg.com/media/GMhnMIAWQAA80Q_?format=jpg&name=360x360, https://pbs.twimg.com/media/GMhnMIAWQAA80Q_?format=jpg&name=360x360",,5,4,223,https://twitter.com/xKaira_Kai/status/1785904494242349159,https://twitter.com/xKaira_Kai,"pero por qué otro Super Vegito?. Está bien que la lógica es que en todos los aniversarios siempre sale un Vegito, pero abusar de las fusiones para salvar celebraciones me parece muy estúpido y de una persona carente de imaginación.",2 may.,2024-05-02T05:29:46.000Z
Dariel no Dario!,@Demma0417126,,,2,2,87,https://twitter.com/Demma0417126/status/1787713576787914920,https://twitter.com/Demma0417126,Y cualquier día te vas a topar en la calle con quien te ponga tu estatequieto... por esa lengua podrida que tienes y tu cerebro tostado no los sabes manejar... entiende que las redes sociales no son pa todo estúpido en soltura,7 may.,2024-05-07T05:18:25.000Z
Rodrigo O.,@Rodrigo202090,,,,,19,https://twitter.com/Rodrigo202090/status/1786038599915315445,https://twitter.com/Rodrigo202090,Tu eres estúpido o prácticas call center???,2 may.,2024-05-02T14:22:39.000Z
Joshua Fernandez,@DEFJosh23,,,8,,97,https://twitter.com/DEFJosh23/status/1785723002220388404,https://twitter.com/DEFJosh23,Comparar eso con un cierre de campaña es estupido.,1 may.,2024-05-01T17:28:35.000Z
Josh Gzz,@joshgpty,,,1,,33,https://twitter.com/joshgpty/status/1785712244254216451,https://twitter.com/joshgpty,Que meme más estúpido.,1 may.,2024-05-01T16:45:50.000Z
Carlos,@Carlos007___,,,,,36,https://twitter.com/Carlos007___/status/1787956267513942026,https://twitter.com/Carlos007___,Que estúpido eres jaja,7 may.,2024-05-07T21:22:47.000Z
Semad,@Semad06,,,9,1,659,https://twitter.com/Semad06/status/1788043509502505428,https://twitter.com/Semad06,"Quién es ese estúpido? El que habla idioteces en un programa maltrecho del maltratador de Rony Vargas? 
En su vida jugó ni la lata...",20h,2024-05-08T03:09:27.000Z
Jean Paul Gaël,@Gaeljp21,,,4,,32,https://twitter.com/Gaeljp21/status/1788016472012304542,https://twitter.com/Gaeljp21,Eres estúpido o que? El puede entrar con credenciales de abogado! Te piensas que todo son tan ineptos y lacras como los del PRD que no tienen ni tercer año,22h,2024-05-08T01:22:01.000Z
N,@Sc_NAnhy,,,,,25,https://twitter.com/Sc_NAnhy/status/1787225426969895064,https://twitter.com/Sc_NAnhy,"Si ya odiaba a Zulay ahora está al 20000% vieja ladrona 
Y su estúpido sabotaje a Irma",5 may.,2024-05-05T20:58:41.000Z
Ju,@Fraca_sada07,,,,,1,https://twitter.com/Fraca_sada07/status/1786020703059509286,https://twitter.com/Fraca_sada07,Cualquier estúpido sale a hablar de Argentina ahora . Insoportables,2 may.,2024-05-02T13:11:32.000Z
FueraCorruptos,@Mevalevergas420,,,,1,10,https://twitter.com/Mevalevergas420/status/1786394989783609799,https://twitter.com/Mevalevergas420,"Eres estupido o te haces?

Como verga le vas a decir a la gente ignorante si tu mismo ni te has leído el documento

Otro ignorante más",3 may.,2024-05-03T13:58:49.000Z
Adelmino Rivera,@arivera2457,,1,1,1,219,https://twitter.com/arivera2457/status/1786900018013565316,https://twitter.com/arivera2457,"Ja ja, este decreto es estupido @AlfredoJuncaW",4 may.,2024-05-04T23:25:37.000Z
jamelcito,@Jamel12skii,,,,,34,https://twitter.com/Jamel12skii/status/1787197988235804703,https://twitter.com/Jamel12skii,gancho al 9 estupido,5 may.,2024-05-05T19:09:39.000Z
Aristides Acosta L.,@Aristides1871,,,,,10,https://twitter.com/Aristides1871/status/1785842333822431509,https://twitter.com/Aristides1871,P para eso es que tiene que estar este estúpido,1 may.,2024-05-02T01:22:46.000Z
Omar Poveda,@OmarPoveda10,,,,,56,https://twitter.com/OmarPoveda10/status/1787329719479738656,https://twitter.com/OmarPoveda10,Cómo un zoquete puede perder tanto tiempo escribiendo y hablando mierda todos los días y tener como resultado =0. Hay que ser extremadamente estúpido para hacer este tipo de cosas,5 may.,2024-05-06T03:53:06.000Z
Marvin Tapia,@MarvinTapia3,,,1,1,115,https://twitter.com/MarvinTapia3/status/1787131458869411930,https://twitter.com/MarvinTapia3,Pobre estúpido denigrando a las personas mayores como que en su casa no hay viejos,5 may.,2024-05-05T14:45:17.000Z
Ana Silvia,@AnaSilviaV18,,,1,,201,https://twitter.com/AnaSilviaV18/status/1787356568561828126,https://twitter.com/AnaSilviaV18,Man. En serio. Que tan estupido tiene que ser un ser humano para votar por CHELLO? Por CRISPIANO? Por BOLOTA? Que asco.,6 may.,2024-05-06T05:39:48.000Z
RoySykes,@RoySyke,,,,,99,https://twitter.com/RoySyke/status/1787350511676469318,https://twitter.com/RoySyke,La Noticia deberia decir el pueblo panameño es estupido y que Panamá deberia tener 2da vuelta.,6 may.,2024-05-06T05:15:44.000Z
Soy Luis Felipe,@Soy_Luis_Felipe,,,,,2,https://twitter.com/Soy_Luis_Felipe/status/1787334228234871205,https://twitter.com/Soy_Luis_Felipe,Viejo estúpido,5 may.,2024-05-06T04:11:01.000Z
Rodrigo O.,@Rodrigo202090,,,1,,100,https://twitter.com/Rodrigo202090/status/1786830725464908283,https://twitter.com/Rodrigo202090,De un CALL CENTER ESTÚPIDO QUE NO DA LA CARA OK,4 may.,2024-05-04T18:50:17.000Z
Constituyente YA!,@ConstitucionPma,"https://pbs.twimg.com/ext_tw_video_thumb/1787543974535696385/pu/img/7KeFXbm0n2GQ0pDr.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1787543974535696385/pu/img/7KeFXbm0n2GQ0pDr.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1787543974535696385/pu/img/7KeFXbm0n2GQ0pDr.jpg",,,,13,https://twitter.com/ConstitucionPma/status/1787753541492171005,https://twitter.com/ConstitucionPma,"“Deja de seguir al idiota y darle vitrina al estúpido “
Me gustó!",7 may.,2024-05-07T07:57:13.000Z
Ale ClaraGonzález NoAlPatriarcado,@AleArauz,,,,,78,https://twitter.com/AleArauz/status/1788000806886609103,https://twitter.com/AleArauz,Imagina si no fueras estúpido.,23h,2024-05-08T00:19:46.000Z
Haron Miranda,@hmiranda07,,,,,20,https://twitter.com/hmiranda07/status/1785773150363439307,https://twitter.com/hmiranda07,LA DESESPERACION Y LA MALA ASESORIA LO PONEN ESTUPIDO.... PRÓXIMO PRESIDENTE SERA RAUL MULINO CARAJO 7,1 may.,2024-05-01T20:47:51.000Z
Fefita,@FefiLlave,,,,1,19,https://twitter.com/FefiLlave/status/1785721389380464882,https://twitter.com/FefiLlave,"Qué clase de video tan estúpido, no pueden ser más brutos porque explotan",1 may.,2024-05-01T17:22:10.000Z
Andres David Puche A.,@AndresPuche09,,,,,2,https://twitter.com/AndresPuche09/status/1785371513132097956,https://twitter.com/AndresPuche09,Qué fue p*** apelado tan bobo para hablar tanta m***** basura y un completo estúpido este muchachito,30 abr.,2024-04-30T18:11:53.000Z
Jacob,@Jacob36682966,,,1,,12,https://twitter.com/Jacob36682966/status/1788229887091708000,https://twitter.com/Jacob36682966,"Jajajajaja otro estupido que cree que este conflicto empezó el 7/10, no pueden tapar el sol con un dedo, sionista baboso.",8h,2024-05-08T15:30:03.000Z
Oliver Portillo,@Oliver8927,,,1,,20,https://twitter.com/Oliver8927/status/1787293197976125662,https://twitter.com/Oliver8927,"“Robó pero hizo” QUE ARGUMENTO MÁS ESTÚPIDO! ROBAR NO ES, NI SERÁ BUENO, ESA ES LA LECCIÓN QUE SE QUEDA LA GENTE UN GOBIERNO QUE “ROBÓ PERO HIZO” 
“QUE CON ÉL HUBO MÁS PLATA EN LA CALLE” CLAROOO SIN PANDEMIA NI CRISIS NI NADA QUIEN NO, DEJA PLATA EN LA CALLE Y ENDEUDA A UN PAÍS.",5 may.,2024-05-06T01:27:59.000Z
Anibal Sanchez,@anibalSC2292,,,,,33,https://twitter.com/anibalSC2292/status/1785737567729545517,https://twitter.com/anibalSC2292,Pero a el final si te pagaron por hablar mal de él ya que no tienes necesidad de hacer estas cosas ósea man un estúpido solo va a creer tu palabra y otra cosa más a solos días tú vas a. Sacar esto xq ya haces meses a muchos influencer se les chateo,1 may.,2024-05-01T18:26:28.000Z
Anibal Sanchez,@anibalSC2292,,,,,33,https://twitter.com/anibalSC2292/status/1785737567729545517,https://twitter.com/anibalSC2292,Pero a el final si te pagaron por hablar mal de él ya que no tienes necesidad de hacer estas cosas ósea man un estúpido solo va a creer tu palabra y otra cosa más a solos días tú vas a. Sacar esto xq ya haces meses a muchos influencer se les chateo,1 may.,2024-05-01T18:26:28.000Z
ＶａｐｏｒｕM (𝗧𝗛𝗘𝗬/𝗧𝗛𝗘𝗠),@SoyVaporum,,,,1,32,https://twitter.com/SoyVaporum/status/1787152542234800166,https://twitter.com/SoyVaporum,Estúpido  es votar por dictadura lovers.,5 may.,2024-05-05T16:09:04.000Z
**DARK_LEONA22**,@Anamaturana22,,,,,11,https://twitter.com/Anamaturana22/status/1788222858151313851,https://twitter.com/Anamaturana22,Siiiiii..eso es lo q siento q estuvo estúpido y jodió TODO.,9h,2024-05-08T15:02:07.000Z
Pola,@navy_direction,,,,1,38,https://twitter.com/navy_direction/status/1787669504148840638,https://twitter.com/navy_direction,Hasta para comentar algo estupido se debe tener coherencia mongolita HAJAJAJAJAJAJ,6 may.,2024-05-07T02:23:17.000Z
Single Villahermosa,@jorge25601283,,,1,,156,https://twitter.com/jorge25601283/status/1786206085390434458,https://twitter.com/jorge25601283,"Anuel es un meme ya, Le sigue tirando a la gente Para poder seguir pegándose, Si bad le tira le apaga la carrera pero los fans de anuel no saben de barras, Solo chanteo a lo estúpido.",2 may.,2024-05-03T01:28:11.000Z
⋆Mia⋆•,@MiaStelle,,,2,1,526,https://twitter.com/MiaStelle/status/1786543744386310247,https://twitter.com/MiaStelle,JAJAJAJAJAJA lo más estúpido de Apex,3 may.,2024-05-03T23:49:55.000Z
Rodrigo O.,@Rodrigo202090,,,,,8,https://twitter.com/Rodrigo202090/status/1785465772682170708,https://twitter.com/Rodrigo202090,Eiiiii trata de ser ORGINAL  POBRE ESTÚPIDO usa por lo menos el cerebro si es que tienes pues!....,30 abr.,2024-05-01T00:26:27.000Z
Leslie,@leslyivanovaa,,,,,83,https://twitter.com/leslyivanovaa/status/1787316039669240205,https://twitter.com/leslyivanovaa,Todos sabemos que los que votaron lo hicieron por el cobarde escondido en esa embajada y no por mulino como tal. Su fanatismo por ese señor es demasiado estúpido en este país. Y cómplice el tribunal por dejarlo correr,5 may.,2024-05-06T02:58:45.000Z
Amethjr,@Ameth06jr,,,,,67,https://twitter.com/Ameth06jr/status/1786151800392810952,https://twitter.com/Ameth06jr,0 mina estúpido,2 may.,2024-05-02T21:52:28.000Z
Tony Salazar,@TonySalazarA86,,1,1,1,72,https://twitter.com/TonySalazarA86/status/1785410485547831436,https://twitter.com/TonySalazarA86,Tu comentario cae en los estúpido pues lo ideal es que saque 0% y sus votos se vayan con el futuro presidente Torrijos,30 abr.,2024-04-30T20:46:45.000Z
Edgar Vega,@vegapty85,,,1,1,10,https://twitter.com/vegapty85/status/1787810854487966137,https://twitter.com/vegapty85,Son los lombi haters q se creen esa mierda. Digo pelaita tuvo mal en poner un tuit así pero vamos en serio juran q lo haría?? Jajajaj es tan estúpido creerse eso . Si fuéramos como USA ahí si preocúpate xq allá puede pasar eso pero aquí?? Jjajajaj,7 may.,2024-05-07T11:44:58.000Z
N.27,@nmarius27,,,1,,18,https://twitter.com/nmarius27/status/1786431605982031959,https://twitter.com/nmarius27,"El panameño es estúpido y lo reelegirán, Ojalá me equivoque.",3 may.,2024-05-03T16:24:19.000Z
Carlos Duarte,@CarlosD00608604,,,,,12,https://twitter.com/CarlosD00608604/status/1785828112556552473,https://twitter.com/CarlosD00608604,Iván Duque rompió relaciones con Vzla que era el segundo importador de productos Colombianos y ahí si no dijiste nada. Se nota lo estúpido que eres.,1 may.,2024-05-02T00:26:15.000Z
Dannielpty,@D04Danniel,,,,,6,https://twitter.com/D04Danniel/status/1785852569325072541,https://twitter.com/D04Danniel,"Y a ti qué pinga te importa, estúpido de la verga",1 may.,2024-05-02T02:03:26.000Z
Enrique Silvera,@palacio_silvera,,,,,2,https://twitter.com/palacio_silvera/status/1787851924366033043,https://twitter.com/palacio_silvera,Tan viejo y #estúpido,7 may.,2024-05-07T14:28:10.000Z
Ruben Revello,@RevelloRuben,,,,,58,https://twitter.com/RevelloRuben/status/1785822638276772001,https://twitter.com/RevelloRuben,"Les juro que escuchar a Gaby me da una rabia horrible 
El ser más estupido que existe!!! 
Si habla estupidez",1 may.,2024-05-02T00:04:30.000Z
Antonio Castillo A.,@antoniocas25,,,4,,65,https://twitter.com/antoniocas25/status/1786758881948934273,https://twitter.com/antoniocas25,Soquete y estúpido,4 may.,2024-05-04T14:04:48.000Z
nop,@jhhalexamdraaa_,,,3,1,37,https://twitter.com/jhhalexamdraaa_/status/1787676245389398472,https://twitter.com/jhhalexamdraaa_,Eres estupido?,6 may.,2024-05-07T02:50:04.000Z
Daniela Ramírez,@DanyRamirez2392,,,,,26,https://twitter.com/DanyRamirez2392/status/1785266425298338233,https://twitter.com/DanyRamirez2392,Claro si el no es ejemplo de familia.... Como fue que dijo en la publicidad... Decidió dejar a su familia e hizo que su mujer dejara la de ella (los dos con hijos y casados) para construir su relación... Es un ESTÚPIDO,30 abr.,2024-04-30T11:14:19.000Z
**DARK_LEONA22**,@Anamaturana22,,,,,56,https://twitter.com/Anamaturana22/status/1787957472013283328,https://twitter.com/Anamaturana22,"Te doy totalmente la razón hermana...YO nací en Calidonia ,.pero también viví en Santa ANA y el FUCKIN JAIR tiene aún un estúpido IMPERIO bde CLIENTELISMO allí, igualito que el de CHELLO en el CHORRILLO.",7 may.,2024-05-07T21:27:34.000Z
ＶａｐｏｒｕM (𝗧𝗛𝗘𝗬/𝗧𝗛𝗘𝗠),@SoyVaporum,,,,1,15,https://twitter.com/SoyVaporum/status/1785367486252118284,https://twitter.com/SoyVaporum,"Si ackerman y willy hasta falsearon un post de fb. 
Y el estupido de ackerman lo comprobó  por mandar la captura completa.",30 abr.,2024-04-30T17:55:53.000Z
Alexis I D' Leon,@alexis3187,,,,,25,https://twitter.com/alexis3187/status/1787669386968318443,https://twitter.com/alexis3187,Que tipo tan estupido,6 may.,2024-05-07T02:22:49.000Z
RQM,@quiros_marin,,,,,18,https://twitter.com/quiros_marin/status/1786407544329494760,https://twitter.com/quiros_marin,El que tenga problema con eso es un verdadero estúpido .,3 may.,2024-05-03T14:48:43.000Z
Mark Montilla M.,@MarkMM08,,,,,8,https://twitter.com/MarkMM08/status/1786439783666892893,https://twitter.com/MarkMM08,Es más estúpido robar.,3 may.,2024-05-03T16:56:49.000Z
Mark Montilla M.,@MarkMM08,,,,,8,https://twitter.com/MarkMM08/status/1786439783666892893,https://twitter.com/MarkMM08,Es más estúpido robar.,3 may.,2024-05-03T16:56:49.000Z
Ubaldo Davis Senior,@DavisZone,,,,,670,https://twitter.com/DavisZone/status/1787768975075537089,https://twitter.com/DavisZone,Estupido???,7 may.,2024-05-07T08:58:33.000Z
Rodrigo O.,@Rodrigo202090,,,,,4,https://twitter.com/Rodrigo202090/status/1785778321684419050,https://twitter.com/Rodrigo202090,Eiii estúpido si van EDITAR VIDEOS CON I.A por lo menos busquen en idioma latino no GALLEGO  VAYA MANERA DE PASAR PENA!....,1 may.,2024-05-01T21:08:24.000Z
TIFFANY,@tm_og31,,,6,,125,https://twitter.com/tm_og31/status/1787270302516338952,https://twitter.com/tm_og31,Que comentario tan estúpido... No sé trata de Lombana se trata de que gane un candidato que apoya a un maleante que está escondido en una embajada. Cualquier panameño decente se escandalizaria por eso.,5 may.,2024-05-05T23:57:00.000Z
Hector Gabriel Parra,@hectorgparra7,,,3,,392,https://twitter.com/hectorgparra7/status/1787970828254036016,https://twitter.com/hectorgparra7,"Pero como que a Havertz y a Rice les ha ido mejor fuera del Chelsea si no han ganado nada? Rice no ha ganado nada jamás mientras que Chelsea sí ganó sin él, y Havertz fuera de Chelsea tampoco ganó nada.

Eres estúpido o no conectas los dedos al cerebro antes de escribir?",7 may.,2024-05-07T22:20:39.000Z
Antonio Castillo A.,@antoniocas25,,,1,,9,https://twitter.com/antoniocas25/status/1786758702709506320,https://twitter.com/antoniocas25,Es un Estúpido eso es todo,4 may.,2024-05-04T14:04:05.000Z
Nathy,@Nathasha089,https://pbs.twimg.com/ext_tw_video_thumb/1785829667833851904/pu/img/uiXjj_mUdRHQ50AS.jpg,,,,32,https://twitter.com/Nathasha089/status/1785869104575918093,https://twitter.com/Nathasha089,El que nace estupido es estupido y el que nace burro es burro,1 may.,2024-05-02T03:09:09.000Z
Adelmino Rivera,@arivera2457,"https://pbs.twimg.com/media/GMr6IxjWoAAodzK?format=jpg&name=small, https://pbs.twimg.com/media/GMr6IxjWoAAodzK?format=jpg&name=small",,,,79,https://twitter.com/arivera2457/status/1786829150252048451,https://twitter.com/arivera2457,"Ya todo el mundo compro, decreto estupido @AlfredoJuncaW",4 may.,2024-05-04T18:44:01.000Z
Jose Alberto Barraza Serracin,@BarrazaSerracin,,1,,,146,https://twitter.com/BarrazaSerracin/status/1785381332358418719,https://twitter.com/BarrazaSerracin,"Mulino debe correr, debe tener su día de elecciones, la CSJ no creo que vaya a inhabilitarlo de manera alguna, de repente si dejar jurisprudencia que llene ese vacío estúpido que dejó el TE, pero Mulino no va a ganar este domingo.  No tiene los números, nunca los tuvieron.",30 abr.,2024-04-30T18:50:55.000Z
Pola,@navy_direction,,,1,,8,https://twitter.com/navy_direction/status/1786729278924554638,https://twitter.com/navy_direction,Por eso que te meten preso estupido,4 may.,2024-05-04T12:07:10.000Z
codiciadosi,@pana197821,,,1,,11,https://twitter.com/pana197821/status/1786821841891287297,https://twitter.com/pana197821,Que Estupido quien hizo esto pero Pa que le duela lombana presidente,4 may.,2024-05-04T18:14:59.000Z
Dannielpty,@D04Danniel,,,,,4,https://twitter.com/D04Danniel/status/1785853550586683855,https://twitter.com/D04Danniel,Y además que ni siquiera por quien voy a votar... ves que eres un estúpido idiota de la verga?,1 may.,2024-05-02T02:07:20.000Z
Domingo M. Gonzalez,@mingolosky,,,1,,288,https://twitter.com/mingolosky/status/1787173092646625647,https://twitter.com/mingolosky,"Estúpido pueblo no atiende esto ni  lo que pasó a sobrino de Castalia Pascual, desgraciadamente son obra de hogares, ESCUELAS, iglesias, medios y sucia POLITIQUERÍA",5 may.,2024-05-05T17:30:44.000Z
marpanama,@mitiarango,,1,1,,55,https://twitter.com/mitiarango/status/1785806105974628794,https://twitter.com/mitiarango,"No mide siquiera sus palabras el muy ""estúpido"". Es decir, que él considera que ""no se debe permitir"" que la voluntad popular prevalezca. ¡Pobre Diablo!",1 may.,2024-05-01T22:58:48.000Z
Dinho,@88_sbastian,,,,,2,https://twitter.com/88_sbastian/status/1787850559736684811,https://twitter.com/88_sbastian,Si ser estúpido fuera una profesión esta señora seria una de sus mayores exponentes,7 may.,2024-05-07T14:22:44.000Z
Ericka,@erickalinnet,,,1,1,33,https://twitter.com/erickalinnet/status/1786762359626711366,https://twitter.com/erickalinnet,Semejante argumento estúpido,4 may.,2024-05-04T14:18:37.000Z
I'm a potato♡,@Jhovelis2,,,2,,92,https://twitter.com/Jhovelis2/status/1786938522923901064,https://twitter.com/Jhovelis2,"Y a ti que te importa que pase con los ""Ñaños"" estas preocupado de que no le gustes a ninguno? Estúpido",4 may.,2024-05-05T01:58:38.000Z
Tony Emilio,@ToneEscobar,,,,,97,https://twitter.com/ToneEscobar/status/1787224384760864831,https://twitter.com/ToneEscobar,Y así te ves como un estúpido por creer que los votos se botan... Hay que empezar a atender las ignorancias de la población.,5 may.,2024-05-05T20:54:33.000Z
VÍCTOR UREÑA,@vurena_06,,,3,,54,https://twitter.com/vurena_06/status/1785821795217518686,https://twitter.com/vurena_06,"Millonario, pero pobre de mente y falta de inteligencia! @gabycarrizoj yo no soy de estupido y no soy ignorante! @gabycarrizoj no vas!",1 may.,2024-05-02T00:01:09.000Z
Domingo M. Gonzalez,@mingolosky,,,,,9,https://twitter.com/mingolosky/status/1786240572329500743,https://twitter.com/mingolosky,Estúpido sería decir que el fugitivo pagó.,2 may.,2024-05-03T03:45:13.000Z
Elber Romero,@Enrrique1842,,,,,1,https://twitter.com/Enrrique1842/status/1787130623666065795,https://twitter.com/Enrrique1842,"El uribismo estúpido siempre está presente para salir a criticar todo lo q sea en beneficio del pueblo por parte del presidente Petro, y eso es fácil de entender ya q hace rato vendieron sus conciencias al engendro del mal.",5 may.,2024-05-05T14:41:58.000Z
月神一郎,@tsukigamiichi,,,,1,5,https://twitter.com/tsukigamiichi/status/1787713574447554870,https://twitter.com/tsukigamiichi,Aja pero en tu culo estupido,7 may.,2024-05-07T05:18:24.000Z
Rodrigo O.,@Rodrigo202090,,,1,1,20,https://twitter.com/Rodrigo202090/status/1786894120553762911,https://twitter.com/Rodrigo202090,CALL CENTER ESTÚPIDO,4 may.,2024-05-04T23:02:11.000Z
layo into the mileyverse,@just__layo,,,,1,13,https://twitter.com/just__layo/status/1788025934571872644,https://twitter.com/just__layo,te llamé estupido ingenuo y esta es tu respuesta?  buenas noches,22h,2024-05-08T01:59:37.000Z
Mars,@marsnubx,,,,1,27,https://twitter.com/marsnubx/status/1786951326263378346,https://twitter.com/marsnubx,Y en que momento dije que iban a eliminar a los 3? JAJAJAJA Deje de ser tan estúpido y tenga mejor comprensión lectora idiota,4 may.,2024-05-05T02:49:30.000Z
Raiden507,@Jeancar19847640,,,,,80,https://twitter.com/Jeancar19847640/status/1787268619748909092,https://twitter.com/Jeancar19847640,"Eres un estupido , por tu culpa y apoyo lombana nos montaran a mulino imbecil .",5 may.,2024-05-05T23:50:19.000Z
jamelcito,@Jamel12skii,,,1,,44,https://twitter.com/Jamel12skii/status/1785795745062310036,https://twitter.com/Jamel12skii,"1. es un ser humano igual que todos nosotros, intolerantes.
2, prefieres seguir con el pais hasta la vrga o con un lombana de cristal? ah pedazo de estupido",1 may.,2024-05-01T22:17:38.000Z
Eddy Lorenzo,@EddyRL15,,,,1,13,https://twitter.com/EddyRL15/status/1785688355767808171,https://twitter.com/EddyRL15,"No lo veas y así no eres estúpido, deja de andar fantaseando con problemas que no existen.",1 may.,2024-05-01T15:10:55.000Z
